basisOfRecord,scientificName,taxonRank,countryCode,occurrenceID,catalogNumber,genus,specificEpithet,country,year,eventDate,locality,recordedBy,infraspecificEpithet,decimalLatitude,decimalLongitude,geodeticDatum,setID,verbatimEventDate,typeStatus,stateProvince,identifiedBy,dateIdentified,continent,identifier,month,day,county,modified,recordNumber,habitat,eventRemarks,coordinateUncertaintyInMeters,identificationRemarks,verbatimElevation,otherCatalogNumbers,collectionID,rightsHolder,verbatimLocality,datasetID,verbatimCoordinates,scientificNameAuthorship,kingdom,phylum,order,family,class,collectionCode,nomenclaturalCode,higherClassification,verbatimTaxonRank,institutionCode,occurrenceRemarks,higherGeography,municipality,georeferenceProtocol,fieldNumber,locationRemarks,islandGroup,island,taxonRemarks,identificationQualifier,startDayOfYear,sex,preparations,type,datasetName,informationWithheld,elevation,elevationAccuracy,fieldNotes,institutionID,taxonomicStatus,acceptedNameUsage,references,eventID,taxonID,locationID,identificationID,vernacularName,verbatimCoordinateSystem,ownerInstitutionCode,samplingProtocol,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,eventTime,endDayOfYear,occurrenceDetails,coordinatePrecision,waterBody,identificationVerificationStatus,identificationReferences,canonicalName,organismRemarks,establishmentMeans,relationshipRemarks,measurementRemarks,verbatimRecordedBy,verbatimLongitude,verbatimLatitude,georeferenceRemarks,language,languageRemarks,persistentID,jpegURL,tiffURL,jsonURL,pngSegAllURL,pngSegSelURL,DOI,jpegURL2,tiffURL2
PRESERVED_SPECIMEN,Hypericum socotranum R.D.Good,SPECIES,YE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389007,P00389007,Hypericum,socotranum,Yemen,1880,1880-01-01,,"Balfour, I.B.",,,,,P,,SYNTYPE,,Moggi et Pisacch,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389007,,,,2015-09-15,,,,,,,,,,,,,,Plantae,Tracheophyta,Malpighiales,Hypericaceae,Magnoliopsida,P,,,,MNHN,,,,,246,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389007,https://zenodo.org/record/1487132/files/P00389007.jpg,,https://zenodo.org/record/1487132/files/P00389007.json,,,http://dx.doi.org/10.5281/zenodo.1487132,,
PRESERVED_SPECIMEN,Hypnea cenomyce J.Agardh,SPECIES,AU,7bbb33ea-9dcc-4194-acca-d2c4adf87183,BM000974050,Hypnea,cenomyce,Australia,,,,Miss Guillard,,,,,BM,,,South Australia,,,OCEANIA,713183,,,,,s.n.,,,,,,NHMUK:ecatalogue:713183,,,,,,,Plantae,Rhodophyta,Gigartinales,Cystocloniaceae,Florideophyceae,BOT,,Cystocloniaceae,,NHMUK,,Australia; Australia; South Australia,,,s.n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/7bbb33ea-9dcc-4194-acca-d2c4adf87183,https://zenodo.org/record/1480552/files/BM000974050.jpg,https://zenodo.org/record/1480552/files/BM000974050.tif,https://zenodo.org/record/1480552/files/BM000974050.json,,,http://dx.doi.org/10.5281/zenodo.1480552,,
PRESERVED_SPECIMEN,Hypochaeris glabra L.,SPECIES,GB,http://specimens.kew.org/herbarium/K000790780,K000790780,Hypochaeris,glabra,United Kingdom,1948,1948-07-26,Cumnor Hurst Hill,"Brenan, Prof. J.P.M.; Jones, E.W.",,,,,K,,,,,,,K000790780,7,26,,2012-03-28,s.n.,,,,,,,,,,,,,Plantae,Tracheophyta,Asterales,Asteraceae,Magnoliopsida,Herbarium,,COMPOSITAE,,K,leaves often purplish; florets yellow,Berkshire,Berkshire,,,,,,Smooth Cat's-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000790780,https://zenodo.org/record/1485994/files/K000790780.jpg,https://zenodo.org/record/1485994/files/K000790780.tif,https://zenodo.org/record/1485994/files/K000790780.json,,,http://dx.doi.org/10.5281/zenodo.1485994,,
PRESERVED_SPECIMEN,Hypoglossum hypoglossoides (Stackhouse) F.S.Collins & Hervey,SPECIES,GB,http://data.rbge.org.uk/herb/E00720401,E00720401,Hypoglossum,hypoglossoides,United Kingdom,1993,1993-01-01,,M.T.H.,,,,,E,1993,,Scotland,,,,http://data.rbge.org.uk/herb/E00720401,,,,2015-04-07,168A,,,,,,BGBASE:738073,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Rhodophyta,Ceramiales,Delesseriaceae,Florideophyceae,E,ICBN,,,E,"image No 13941 & 13942, Ref: 374/5",Britain and Ireland,,,,,,,,,182,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://data.rbge.org.uk/herb/E00720401,https://zenodo.org/record/1484251/files/E00720401.jpg,https://zenodo.org/record/1484251/files/E00720401.tif,https://zenodo.org/record/1484251/files/E00720401.json,,,http://dx.doi.org/10.5281/zenodo.1484251,,
PRESERVED_SPECIMEN,Hypoglossum woodwardii Kutzing,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0491677,PC0491677,Hypoglossum,woodwardii,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0491677,,,,2015-09-03,,,,,,,,,,,,,,Plantae,Rhodophyta,Ceramiales,Delesseriaceae,Florideophyceae,PC,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0491677,https://zenodo.org/record/1487481/files/PC0491677.jpg,,https://zenodo.org/record/1487481/files/PC0491677.json,,,http://dx.doi.org/10.5281/zenodo.1487481,,
PRESERVED_SPECIMEN,Impatiens campanulata Wight,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04614867,P04614867,Impatiens,campanulata,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04614867,,,,2015-09-04,,,,,,,,,,,,,,Plantae,Tracheophyta,Ericales,Balsaminaceae,Magnoliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04614867,https://zenodo.org/record/1487389/files/P04614867.jpg,,https://zenodo.org/record/1487389/files/P04614867.json,,,http://dx.doi.org/10.5281/zenodo.1487389,,
PRESERVED_SPECIMEN,Impatiens L.,GENUS,CN,http://data.rbge.org.uk/herb/E00073048,E00073048,Impatiens,,China,1991,1991-09-16,"E side, above Xinggou",CEE,,,,,E,1991-09-16,,"Sichuan, W",,,,http://data.rbge.org.uk/herb/E00073048,9,16,Ya'an Pref.,1998-12-21,124,,,,,2150 M,BGBASE:79173,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Balsaminaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,259,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,2150,0,"Herb, to 1m; flowers yellow Roadside",,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00073048,https://zenodo.org/record/1483681/files/E00073048.jpg,https://zenodo.org/record/1483681/files/E00073048.tif,https://zenodo.org/record/1483681/files/E00073048.json,https://zenodo.org/record/1483681/files/E00073048_all.png,https://zenodo.org/record/1483681/files/E00073048_sel.png,http://dx.doi.org/10.5281/zenodo.1483681,,
PRESERVED_SPECIMEN,Impatiens L.,GENUS,CN,http://data.rbge.org.uk/herb/E00208446,E00208446,Impatiens,,China,1996,1996-10-21,"Area Above Logging Camp Ca 15km Along Road Leading West from Salween Cable Car Crossing, North of Fugong Town",Gaoligong Shan Expedition 1996,,27.183333,98.733333,WGS84,E,1996-10-21,,Yunnan,,,,http://data.rbge.org.uk/herb/E00208446,10,21,Nujiang Lisu Aut. Pref.,2005-10-24,7908,,,,,2500 M,BGBASE:71255,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Balsaminaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,295,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,2500,0,Herb to 50cm; corolla yellow with dark red spots in throat Submontane evergreen _Tsuga dumosa_ dominated forest,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00208446,https://zenodo.org/record/1483840/files/E00208446.jpg,https://zenodo.org/record/1483840/files/E00208446.tif,https://zenodo.org/record/1483840/files/E00208446.json,,,http://dx.doi.org/10.5281/zenodo.1483840,,
PRESERVED_SPECIMEN,Impatiens siculifer Hook.f.,SPECIES,CN,http://data.rbge.org.uk/herb/E00120084,E00120084,Impatiens,siculifer,China,1912,,Mingkwong valley,"Forrest, George",,,,,E,May 1912,,Yunnan,,,,http://data.rbge.org.uk/herb/E00120084,,,,2000-10-31,7687,,,,,6-7000 FT,BGBASE:125628,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Ericales,Balsaminaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,136,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,1068,1066,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://data.rbge.org.uk/herb/E00120084,https://zenodo.org/record/1483735/files/E00120084.jpg,https://zenodo.org/record/1483735/files/E00120084.tif,https://zenodo.org/record/1483735/files/E00120084.json,,,http://dx.doi.org/10.5281/zenodo.1483735,,
PRESERVED_SPECIMEN,incertae sedis,KINGDOM,GB,c1441612-8082-40d5-8629-8ed390b2af31,BM001202191,,,United Kingdom,1982,1982-08-04,,Anon.,,,,,BM,,,,,,EUROPE,8098730,8,4,,,81-145 [?],,,,,,NHMUK:ecatalogue:8098730,,,,,,,,,,,,BOT,,,,NHMUK,,Europe; United Kingdom,,,81-145 [?],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/c1441612-8082-40d5-8629-8ed390b2af31,https://zenodo.org/record/1480684/files/BM001202191.jpg,https://zenodo.org/record/1480684/files/BM001202191.tif,https://zenodo.org/record/1480684/files/BM001202191.json,,,http://dx.doi.org/10.5281/zenodo.1480684,,
PRESERVED_SPECIMEN,incertae sedis,KINGDOM,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04450677,P04450677,,,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04450677,,,,2015-09-04,,,,,,,,,,,,,,,,,,,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04450677,https://zenodo.org/record/1487375/files/P04450677.jpg,,https://zenodo.org/record/1487375/files/P04450677.json,,,http://dx.doi.org/10.5281/zenodo.1487375,,
PRESERVED_SPECIMEN,Indigofera atropurpurea Roxb.,SPECIES,CN,http://data.rbge.org.uk/herb/E00275458,E00275458,Indigofera,atropurpurea,China,1903,,Tsin-Gai.,"Cavalerie, Pierre Julien",,,,,E,July 1903,,Guizhou Province,,,,http://data.rbge.org.uk/herb/E00275458,,,,2011-02-07,1191,,,,,,BGBASE:309133,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,196,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,fl. rouge viol. Bord du ruis.,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://data.rbge.org.uk/herb/E00275458,https://zenodo.org/record/1483901/files/E00275458.jpg,https://zenodo.org/record/1483901/files/E00275458.tif,https://zenodo.org/record/1483901/files/E00275458.json,,,http://dx.doi.org/10.5281/zenodo.1483901,,
PRESERVED_SPECIMEN,Indigofera ichangensis Craib,SPECIES,CN,http://data.rbge.org.uk/herb/E00284633,E00284633,Indigofera,ichangensis,China,1907,,,"Wilson, Ernest Henry",,,,,E,May 1907,,Western Hupeh,,,,http://data.rbge.org.uk/herb/E00284633,,,,2008-10-29,3082,,,,,,BGBASE:298414,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,135,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00284633,https://zenodo.org/record/1483911/files/E00284633.jpg,https://zenodo.org/record/1483911/files/E00284633.tif,https://zenodo.org/record/1483911/files/E00284633.json,,,http://dx.doi.org/10.5281/zenodo.1483911,,
PRESERVED_SPECIMEN,Indigofera spicata var. brevicarpa Gillett,VARIETY,GW,http://www.botanicalcollections.be/specimen/BR0000013865641,BR0000013865641,Indigofera,spicata,Guinea-Bissau,1952,1952-11-19,"Gabu, Bajucunda",Collector unknown,brevicarpa,,,,BR,,ISOTYPE,,,,,http://www.botanicalcollections.be/specimen/BR0000013865641,11,19,,2015-03-11,3164,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,,ICBN,,,BR,,,,,,Country: Guiné Portuguesa,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,por,,http://www.botanicalcollections.be/specimen/BR0000013865641,https://zenodo.org/record/1483323/files/BR0000013865641.jpg,https://zenodo.org/record/1483323/files/BR0000013865641.tif,https://zenodo.org/record/1483323/files/BR0000013865641.json,,,http://dx.doi.org/10.5281/zenodo.1483323,,
PRESERVED_SPECIMEN,Indigofera tritoides Baker,SPECIES,SA,http://data.biodiversitydata.nl/naturalis/specimen/L.2052123,L.2052123,Microcharis,tritoides,Saudi Arabia,1835,1835-10-30,pope Dschedda.,Schimper GHW,,21.516667,39.216667,WGS84,L,1835/10/30,SYNTYPE,Makkah Al-Mokarramah,Muller FM,,ASIA,L.2052123,10,30,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://data.biodiversitydata.nl/naturalis/specimen/L.2052123,https://zenodo.org/record/1486874/files/L.2052123.jpg,,https://zenodo.org/record/1486874/files/L.2052123.json,,,http://dx.doi.org/10.5281/zenodo.1486874,,
PRESERVED_SPECIMEN,Inga punctata Willd.,SPECIES,BR,http://specimens.kew.org/herbarium/K000876695,K000876695,Inga,punctata,Brazil,,,4 dap up river from manaos.,"Sanderman, C.",,,,,K,,,,"Pennington, T.D.",,,K000876695,,,,2013-01-30,2230,growing near small settlement in full exposure,Shrub tree with cream colored flowers very bright green foliage,,,,,,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,Herbarium,,LEGUMINOSAE-MIMOSOIDEAE,,K,,Manaus,Manaus,Label,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000876695,https://zenodo.org/record/1486418/files/K000876695.jpg,https://zenodo.org/record/1486418/files/K000876695.tif,https://zenodo.org/record/1486418/files/K000876695.json,,,http://dx.doi.org/10.5281/zenodo.1486418,,
PRESERVED_SPECIMEN,Ionopsis utricularioides (Sw.) Lindl.,SPECIES,PR,http://www.botanicalcollections.be/specimen/BR0000006572044,BR0000006572044,Ionopsis,utricularioides,Puerto Rico,1886,1886-05-22,prope Adjuntas,Sintenis P.,,,,,BR,,TYPE,,,,,http://www.botanicalcollections.be/specimen/BR0000006572044,5,22,,2008-04-24,4407,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Asparagales,Orchidaceae,Liliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://www.botanicalcollections.be/specimen/BR0000006572044,https://zenodo.org/record/1480961/files/BR0000006572044.jpg,https://zenodo.org/record/1480961/files/BR0000006572044.tif,https://zenodo.org/record/1480961/files/BR0000006572044.json,,,http://dx.doi.org/10.5281/zenodo.1480961,,
PRESERVED_SPECIMEN,Ipomoea cairica (L.) Sweet,SPECIES,US,http://www.botanicalcollections.be/specimen/BR0000005951413,BR0000005951413,Ipomoea,cairica,United States,,,Oahu,Meyen F.J.F.,,,,,BR,S.D.,,,,,,http://www.botanicalcollections.be/specimen/BR0000005951413,,,,2012-09-20,S.N.,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Solanales,Convolvulaceae,Magnoliopsida,,ICBN,,,BR,,,,,,Country: Oahu,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://www.botanicalcollections.be/specimen/BR0000005951413,https://zenodo.org/record/1480942/files/BR0000005951413.jpg,https://zenodo.org/record/1480942/files/BR0000005951413.tif,https://zenodo.org/record/1480942/files/BR0000005951413.json,,,http://dx.doi.org/10.5281/zenodo.1480942,,
PRESERVED_SPECIMEN,Ipomoea tiliacea (Willd.) Choisy,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538527,P03538527,Ipomoea,tiliacea,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538527,,,,2015-09-04,,,,,,,,,,,,,,Plantae,Tracheophyta,Solanales,Convolvulaceae,Magnoliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538527,https://zenodo.org/record/1487334/files/P03538527.jpg,,https://zenodo.org/record/1487334/files/P03538527.json,,,http://dx.doi.org/10.5281/zenodo.1487334,,
PRESERVED_SPECIMEN,Ipomoea triloba L.,SPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/L.2729386,L.2729386,Ipomoea,triloba,Indonesia,1986,1986-10-18,"Walopara/Soá, Flores.",Verheyen,,,,,L,1986/10/18,,Lesser Sunda Islands,,,ASIA,L.2729386,10,18,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Solanales,Convolvulaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Solanales|Convolvulaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L.2729386,https://zenodo.org/record/1486950/files/L.2729386.jpg,,https://zenodo.org/record/1486950/files/L.2729386.json,,,http://dx.doi.org/10.5281/zenodo.1486950,,
PRESERVED_SPECIMEN,Ipomoea tubata Nees,SPECIES,BR,http://specimens.kew.org/herbarium/K000944863,K000944863,Turbina,tubata,Brazil,,,25km NE of Brasilia near Corrego Landim.,"Hunt, D.R.; Ramos, J.F.",,,,,K,,,,"Verdcourt, B.",,,K000944863,,,,2013-08-09,5477,,,,,,,,,,,,,Plantae,Tracheophyta,Solanales,Convolvulaceae,Magnoliopsida,Herbarium,,CONVOLVULACEAE,,K,"N.Y. Sandwith Bequest Collection. Central Brazilian Plateau. States of Minas Gerais, Goias and Brasília D.F.",Brasília,Brasília,Label,,,,,,,,,,,,,1025,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000944863,https://zenodo.org/record/1486516/files/K000944863.jpg,https://zenodo.org/record/1486516/files/K000944863.tif,https://zenodo.org/record/1486516/files/K000944863.json,,,http://dx.doi.org/10.5281/zenodo.1486516,,
PRESERVED_SPECIMEN,Ipomopsis pringlei (A.Gray) Henrickson,SPECIES,MX,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00643727,P00643727,Ipomopsis,pringlei,Mexico,1886,1886-09-01,,"Pringle, C.G.",,,,,P,,ISOTYPE,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00643727,9,,,2015-09-25,,,,,,,,,,State of Chihuahua - Mountains near Chihuahua,,,,Plantae,Tracheophyta,Ericales,Polemoniaceae,Magnoliopsida,P,,,,MNHN,,,,,774,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00643727,https://zenodo.org/record/1487188/files/P00643727.jpg,,https://zenodo.org/record/1487188/files/P00643727.json,https://zenodo.org/record/1487188/files/P00643727_all.png,https://zenodo.org/record/1487188/files/P00643727_sel.png,http://dx.doi.org/10.5281/zenodo.1487188,,
PRESERVED_SPECIMEN,Iris chamaeiris Bertol.,SPECIES,FR,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02159617,P02159617,Iris,chamaeiris,France,1860,1860-04-01,,"Eugène, P.",,43.5476,5.52352,WGS84,P,,,Provence-Alpes-Côte-d'Azur,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02159617,4,1,,2015-09-03,,,,,,,,,,Bertol,,,,Plantae,Tracheophyta,Asparagales,Iridaceae,Liliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02159617,https://zenodo.org/record/1487262/files/P02159617.jpg,,https://zenodo.org/record/1487262/files/P02159617.json,,,http://dx.doi.org/10.5281/zenodo.1487262,,
PRESERVED_SPECIMEN,Iris tenuifolia Pall.,SPECIES,CN,http://data.rbge.org.uk/herb/E00141058,E00141058,Iris,tenuifolia,China,1997,1997-07-02,Plain south of Heka Shan,Sino-British Qinghai Expedition 1997,,35.803333,99.854167,WGS84,E,1997-07-02,,Qinghai,,,,http://data.rbge.org.uk/herb/E00141058,7,2,Hainan Zang Aut. Pref.,2001-09-10,110,,,,,3650 M,BGBASE:75622,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Asparagales,Iridaceae,Liliopsida,E,ICBN,,,E,,Outer China incl. Tibet,,,,,,,,,183,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,3650,0,"Clump-forming herb; corolla tube white flushed green at top, bracts green; standard purple-blue, claw darker, veined darker blue; falls with white background, margin purple veined, centre blue dotted with yellow median band, anthers brown-yellow, filaments purple. Open gravelly plain.",,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00141058,https://zenodo.org/record/1483766/files/E00141058.jpg,https://zenodo.org/record/1483766/files/E00141058.tif,https://zenodo.org/record/1483766/files/E00141058.json,https://zenodo.org/record/1483766/files/E00141058_all.png,https://zenodo.org/record/1483766/files/E00141058_sel.png,http://dx.doi.org/10.5281/zenodo.1483766,,
PRESERVED_SPECIMEN,Isoetes lacustris L.,SPECIES,EE,TU258592,TU258592,Isoetes,lacustris,Estonia,2009,2009-08-09,,Kai Rünk,,,,,TU,2009-08-09,,,Kaili Orav | Kai Rünk,,,TU258592,8,9,Harju maakond,,,,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Isoetales,Isoetaceae,Lycopodiopsida,TU,,Viridiplantae; Lycopodiophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes,Species,UTE,LK II,,,,,,,,,,,,,PhysicalObject,Specimen: plant,Exact location not given for protected species,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/198452,453505,5265,373228,227483,järv-lahnarohi,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/198452,https://zenodo.org/record/1487672/files/TU258592.jpg,https://zenodo.org/record/1487672/files/TU258592.tif,https://zenodo.org/record/1487672/files/TU258592.json,,,http://dx.doi.org/10.5281/zenodo.1487672,,
PRESERVED_SPECIMEN,Isoetes lacustris L.,SPECIES,EE,TU258594,TU258594,Isoetes,lacustris,Estonia,2009,2009-08-09,,Kai Rünk,,,,,TU,2009-08-09,,,Kaili Orav | Kai Rünk,,,TU258594,8,9,Harju maakond,,,,,,,,,,"Natural History Museum, University of Tartu",,4,,,Plantae,Tracheophyta,Isoetales,Isoetaceae,Lycopodiopsida,TU,,Viridiplantae; Lycopodiophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes,Species,UTE,LK II,,,,,,,,,,,,,PhysicalObject,Specimen: plant,Exact location not given for protected species,,,,http://biocol.org/urn:lsid:biocol.org:col:34384,,,https://plutof.ut.ee/#/specimen/view/198467,453520,5265,373243,227521,järv-lahnarohi,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,https://plutof.ut.ee/#/specimen/view/198467,https://zenodo.org/record/1487676/files/TU258594.jpg,https://zenodo.org/record/1487676/files/TU258594.tif,https://zenodo.org/record/1487676/files/TU258594.json,,,http://dx.doi.org/10.5281/zenodo.1487676,,
PRESERVED_SPECIMEN,Iva xanthifolia Nutt.,SPECIES,CA,d56f5c27-fd06-42cc-a966-03f4e3037854,BM000832670,Cyclachaena,xanthifolia,Canada,1895,1895-08-03,,John Macoun,,,,,BM,,,Alberta,,,NORTH_AMERICA,4235621,8,3,,,s.n.,,,,,,NHMUK:ecatalogue:4235621,,,,,,,Plantae,Tracheophyta,Asterales,Asteraceae,Magnoliopsida,BOT,,Asteraceae,,NHMUK,,North America; Canada; Alberta,,,s.n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/d56f5c27-fd06-42cc-a966-03f4e3037854,https://zenodo.org/record/1480349/files/BM000832670.jpg,https://zenodo.org/record/1480349/files/BM000832670.tif,https://zenodo.org/record/1480349/files/BM000832670.json,,,http://dx.doi.org/10.5281/zenodo.1480349,,
